id,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,pool_qc,fence,misc_feature,sale_type,saleprice
1039,RH,34.0,4060,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266.0,Unf,1405.0,GasA,Ex,Y,SBrkr,1337,1337,1.0,2,0,Gd,5,Typ,0,No Fireplace,Attchd,Fin,2.0,511.0,TA,TA,Y,144,68,No Pool,No Fence,No Misc Feature,COD,181000
1210,RL,82.0,9020,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312.0,ALQ,1127.0,GasA,TA,Y,SBrkr,1165,1165,1.0,1,1,TA,6,Typ,0,No Fireplace,Attchd,RFn,2.0,490.0,Gd,Gd,Y,0,129,No Pool,GdPrv,No Misc Feature,WD ,174900
2710,RL,96.0,11777,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,TA,TA,CBlock,TA,TA,Av,LwQ,328.0,ALQ,1164.0,GasA,Ex,Y,SBrkr,1320,1320,1.0,1,0,TA,6,Typ,2,Fa,Attchd,RFn,2.0,564.0,TA,TA,Y,160,68,No Pool,No Fence,No Misc Feature,WD ,164500
44,RL,70.0,10171,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,GLQ,2.0,Unf,1517.0,GasA,Ex,Y,SBrkr,1535,1535,0.0,2,0,Gd,7,Typ,0,No Fireplace,Attchd,RFn,2.0,532.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,214000
1026,RL,80.0,10400,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,1980,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,280.0,TA,TA,CBlock,Gd,TA,Mn,Unf,0.0,Unf,738.0,GasA,TA,Y,SBrkr,1277,2044,0.0,2,1,TA,7,Min1,1,TA,Attchd,Unf,2.0,489.0,TA,TA,Y,28,73,No Pool,No Fence,No Misc Feature,WD ,185000
1343,RM,52.0,6240,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,1929,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,80.0,Unf,704.0,GasA,Ex,Y,SBrkr,624,1136,0.0,1,0,TA,6,Typ,0,No Fireplace,Detchd,Unf,1.0,336.0,TA,TA,Y,0,365,No Pool,No Fence,No Misc Feature,WD ,123000
2248,RL,70.0,12150,Pave,No Alley,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,1979,1979,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1001.0,Unf,1001.0,GasA,TA,Y,SBrkr,1299,1299,1.0,2,0,Gd,5,Typ,1,Po,BuiltIn,RFn,2.0,486.0,TA,TA,Y,84,0,No Pool,MnPrv,No Misc Feature,WD ,183500
1849,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,776.0,GasA,Ex,Y,SBrkr,764,1441,0.0,2,1,Gd,5,Typ,0,No Fireplace,Detchd,Unf,2.0,492.0,TA,TA,Y,206,0,No Pool,No Fence,No Misc Feature,WD ,174000
2076,RL,75.0,22692,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,587.0,Unf,1073.0,GasA,TA,Y,SBrkr,1630,1630,0.0,2,0,TA,6,Mod,1,TA,Detchd,Unf,2.0,649.0,TA,TA,P,0,64,No Pool,No Fence,No Misc Feature,COD,130000
2641,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,16.0,Unf,728.0,GasA,Ex,Y,SBrkr,832,1641,0.0,1,1,Ex,6,Typ,1,Gd,Detchd,Unf,2.0,546.0,Fa,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,178000
5,RL,74.0,13830,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,791.0,Unf,928.0,GasA,Gd,Y,SBrkr,928,1629,0.0,2,1,TA,6,Typ,1,TA,Attchd,Fin,2.0,482.0,TA,TA,Y,212,34,No Pool,MnPrv,No Misc Feature,WD ,189900
878,RM,43.0,4435,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,848.0,GasA,Ex,Y,SBrkr,848,848,1.0,1,0,Gd,4,Typ,0,No Fireplace,Attchd,Fin,2.0,420.0,TA,TA,Y,140,0,No Pool,No Fence,No Misc Feature,WD ,144000
1548,RM,60.0,5890,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538.0,Unf,816.0,GasA,Ex,Y,SBrkr,816,816,0.0,1,0,TA,5,Typ,0,No Fireplace,Detchd,Unf,1.0,432.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,120500
841,RL,112.0,10859,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1097.0,GasA,Ex,Y,SBrkr,1097,1097,0.0,1,1,TA,6,Typ,0,No Fireplace,Attchd,Unf,2.0,672.0,TA,TA,Y,392,64,No Pool,No Fence,No Misc Feature,WD ,145000
1621,RL,41.0,5330,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196.0,Unf,1494.0,GasA,Ex,Y,SBrkr,1652,1652,1.0,2,0,Ex,6,Typ,0,No Fireplace,Attchd,RFn,2.0,499.0,TA,TA,Y,96,48,No Pool,No Fence,No Misc Feature,WD ,251000
218,RL,72.0,10778,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1768.0,GasA,TA,N,SBrkr,1768,1768,0.0,2,0,TA,8,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,136500
1504,RL,74.0,6845,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,GasA,TA,N,FuseF,1152,1152,0.0,2,0,TA,6,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,N,0,0,No Pool,No Fence,No Misc Feature,WD ,82500
946,I (all),109.0,21780,Grvl,No Alley,Reg,Lvl,NoSewr,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,GasA,TA,N,FuseA,810,810,0.0,1,0,TA,4,Min1,0,No Fireplace,Detchd,Unf,1.0,280.0,TA,TA,N,119,24,No Pool,No Fence,No Misc Feature,ConLD,57625
455,RL,80.0,10307,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,876.0,Unf,1350.0,GasA,Ex,Y,SBrkr,1358,1358,1.0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,192,26,No Pool,No Fence,No Misc Feature,WD ,212500
2906,RM,32.0,4500,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,897.0,Unf,1216.0,GasA,Ex,Y,SBrkr,1216,1216,1.0,2,0,TA,5,Typ,0,No Fireplace,Attchd,Unf,2.0,402.0,TA,TA,Y,0,125,No Pool,No Fence,No Misc Feature,WD ,164000
2878,RM,75.0,9060,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,967.0,GasA,Gd,Y,SBrkr,967,1638,0.0,2,0,Gd,6,Typ,0,No Fireplace,Detchd,Unf,1.0,384.0,TA,TA,Y,0,21,No Pool,No Fence,No Misc Feature,WD ,139000
1173,FV,24.0,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510.0,Unf,600.0,GasA,Ex,Y,SBrkr,624,1252,1.0,2,1,Gd,4,Typ,0,No Fireplace,Detchd,Unf,2.0,462.0,TA,TA,Y,0,48,No Pool,No Fence,No Misc Feature,WD ,160000
985,RL,70.0,7669,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,1992,1993,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,718.0,LwQ,828.0,GasA,TA,Y,SBrkr,883,883,1.0,1,0,TA,5,Typ,1,Fa,Detchd,Unf,2.0,698.0,TA,TA,Y,100,32,No Pool,GdPrv,No Misc Feature,WD ,149000
975,RL,62.0,9858,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510.0,Unf,864.0,GasA,TA,Y,SBrkr,874,874,1.0,1,0,TA,5,Typ,0,No Fireplace,Attchd,RFn,1.0,288.0,TA,TA,Y,33,0,No Pool,GdWo,Shed,WD ,130000
202,RM,50.0,10300,Pave,No Alley,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,576.0,GasA,Gd,Y,SBrkr,902,1710,0.0,2,0,TA,9,Typ,0,No Fireplace,Detchd,Unf,2.0,480.0,TA,TA,Y,12,11,No Pool,GdPrv,No Misc Feature,WD ,140000
528,FV,65.0,8125,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1836.0,GasA,Ex,Y,SBrkr,1836,1836,0.0,2,0,Gd,8,Typ,1,Gd,Attchd,Fin,2.0,517.0,TA,TA,Y,0,175,No Pool,No Fence,No Misc Feature,New,264500
2579,RL,69.0,14850,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,895.0,Unf,1092.0,GasA,TA,Y,FuseA,1092,1092,1.0,1,0,TA,6,Typ,1,TA,Attchd,Fin,1.0,299.0,TA,TA,Y,268,0,No Pool,MnWw,No Misc Feature,WD ,141000
591,RL,80.0,9650,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686.0,Unf,1350.0,GasA,TA,Y,SBrkr,1334,1334,0.0,2,0,TA,6,Typ,1,TA,Attchd,RFn,2.0,630.0,TA,TA,Y,0,16,No Pool,No Fence,No Misc Feature,WD ,167900
1897,RL,75.0,14585,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Rec,1144.0,GasA,Ex,Y,SBrkr,1429,1429,0.0,1,0,Gd,7,Typ,2,Gd,Attchd,Unf,2.0,572.0,TA,TA,Y,216,110,No Pool,No Fence,No Misc Feature,WD ,181900
70,FV,75.0,9000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078.0,Unf,1566.0,GasA,Ex,Y,SBrkr,1566,1566,1.0,2,0,Gd,7,Typ,0,No Fireplace,Attchd,RFn,2.0,750.0,TA,TA,Y,144,168,No Pool,No Fence,No Misc Feature,WD ,262500
590,RL,75.0,13774,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,1977,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,TA,Gd,PConc,Gd,TA,No,GLQ,432.0,Unf,908.0,GasA,Ex,Y,SBrkr,1316,2288,0.0,1,2,Gd,8,Typ,2,TA,Attchd,RFn,2.0,520.0,TA,TA,Y,321,72,No Pool,No Fence,No Misc Feature,WD ,230000
1172,FV,50.0,5119,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238.0,Unf,1698.0,GasA,Ex,Y,SBrkr,1709,1709,1.0,2,0,Gd,5,Typ,1,TA,Attchd,Fin,2.0,506.0,TA,TA,Y,97,65,No Pool,No Fence,No Misc Feature,CWD,328900
1714,RL,71.0,9254,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,119.0,Unf,1721.0,GasA,Ex,Y,SBrkr,1721,1721,1.0,2,0,Gd,7,Typ,0,No Fireplace,Attchd,RFn,2.0,554.0,TA,TA,Y,168,27,No Pool,No Fence,No Misc Feature,WD ,232698
829,RL,95.0,10324,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,Av,GLQ,872.0,Unf,1254.0,GasA,Ex,Y,SBrkr,1254,1254,1.0,2,0,Gd,5,Typ,0,No Fireplace,Attchd,RFn,3.0,810.0,TA,TA,Y,168,92,No Pool,No Fence,No Misc Feature,WD ,221800
1397,RL,63.0,8375,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,336.0,Unf,576.0,GasA,Gd,Y,SBrkr,864,1350,1.0,1,1,Gd,6,Min1,0,No Fireplace,2Types,Unf,3.0,627.0,TA,TA,N,0,0,No Pool,MnPrv,No Misc Feature,WD ,152400
877,RL,75.0,9750,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1630.0,GasA,Ex,Y,SBrkr,1630,1630,0.0,2,0,Gd,6,Typ,1,TA,Attchd,Unf,2.0,451.0,TA,TA,Y,74,234,No Pool,No Fence,No Misc Feature,WD ,213000
2477,RL,74.0,7632,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,784.0,GasA,Ex,Y,SBrkr,831,1585,0.0,2,1,Gd,7,Typ,0,No Fireplace,Attchd,RFn,2.0,449.0,TA,TA,Y,100,77,No Pool,No Fence,No Misc Feature,WD ,184900
2871,RL,90.0,15750,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,TA,TA,CBlock,TA,TA,Mn,BLQ,841.0,Unf,1165.0,GasA,TA,Y,SBrkr,1336,1336,1.0,1,0,TA,5,Typ,2,Gd,Attchd,Unf,1.0,375.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,157000
2489,RL,75.0,9240,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1962,2002,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,612.0,Unf,864.0,GasA,Gd,Y,SBrkr,1211,1211,0.0,1,0,TA,6,Min1,1,TA,Detchd,Unf,2.0,576.0,TA,TA,Y,161,0,No Pool,MnPrv,No Misc Feature,WD ,144000
1655,RL,80.0,10400,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1979,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,253.0,TA,TA,CBlock,Gd,TA,No,GLQ,903.0,Unf,1259.0,GasA,Ex,Y,SBrkr,1353,1353,1.0,2,0,TA,5,Typ,1,TA,Attchd,RFn,2.0,478.0,TA,TA,Y,240,141,No Pool,No Fence,No Misc Feature,WD ,192350
1891,RL,80.0,8800,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,BLQ,654.0,Unf,1174.0,GasA,Ex,Y,SBrkr,1200,1200,0.0,2,0,TA,6,Typ,1,TA,Attchd,RFn,2.0,440.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,CWD,163500
1419,RL,86.0,11839,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,PConc,Gd,TA,No,GLQ,1085.0,Unf,1475.0,GasA,Ex,Y,SBrkr,1532,2329,1.0,2,1,Gd,10,Typ,1,Ex,Attchd,Unf,2.0,514.0,TA,TA,Y,192,121,No Pool,No Fence,No Misc Feature,WD ,262280
1473,RL,70.0,9135,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,810.0,Unf,1536.0,GasA,Ex,Y,SBrkr,1536,1536,1.0,2,0,Gd,7,Typ,0,No Fireplace,Attchd,RFn,2.0,532.0,TA,TA,Y,192,74,No Pool,No Fence,No Misc Feature,WD ,214000
2868,RL,90.0,14115,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,296.0,GLQ,1073.0,GasA,Ex,Y,SBrkr,1811,1811,0.0,1,0,Ex,6,Typ,1,Gd,Attchd,Fin,2.0,470.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,230000
1695,RL,109.0,14154,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,1063.0,GasA,Ex,Y,SBrkr,1071,2172,0.0,2,1,Gd,9,Typ,1,Gd,Attchd,RFn,3.0,947.0,TA,TA,Y,192,62,No Pool,No Fence,No Misc Feature,New,280000
2244,C (all),65.0,6565,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,967.0,Unf,1073.0,GasA,Gd,Y,FuseA,1073,1073,1.0,1,0,TA,6,Typ,0,No Fireplace,Detchd,Unf,2.0,720.0,TA,TA,Y,0,444,No Pool,No Fence,No Misc Feature,WD ,140000
169,RL,70.0,7700,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,756.0,GasA,TA,Y,SBrkr,1051,1839,0.0,1,1,TA,7,Typ,1,TA,Attchd,Unf,2.0,442.0,TA,TA,Y,0,124,No Pool,No Fence,No Misc Feature,WD ,155000
2670,C (all),63.0,4761,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,1020.0,GasA,Fa,N,FuseP,1020,1020,0.0,1,0,Fa,5,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,N,0,0,No Pool,No Fence,No Misc Feature,ConLD,64500
247,RL,87.0,12361,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,Gd,Gd,PConc,Gd,TA,No,GLQ,860.0,Unf,946.0,GasA,Ex,Y,SBrkr,964,1802,0.0,2,1,Gd,8,Typ,1,Gd,2Types,RFn,4.0,1017.0,TA,TA,Y,450,92,No Pool,No Fence,No Misc Feature,WD ,218000
2137,RL,72.0,9720,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,TA,Ex,Av,ALQ,755.0,Unf,995.0,GasA,TA,Y,SBrkr,1009,1009,0.0,2,0,TA,6,Typ,1,Fa,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,WD ,160000
1794,FV,72.0,8640,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,1338.0,GasA,Ex,Y,SBrkr,1338,1338,0.0,2,0,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2.0,598.0,TA,TA,Y,0,141,No Pool,No Fence,No Misc Feature,New,208900
1164,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,689.0,GasA,Ex,Y,SBrkr,703,1392,0.0,2,0,Gd,5,Typ,0,No Fireplace,Detchd,Unf,2.0,540.0,TA,TA,Y,0,102,No Pool,No Fence,No Misc Feature,WD ,146000
1179,RL,38.0,14963,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,786.0,Unf,1260.0,GasA,Ex,Y,SBrkr,1288,1288,1.0,1,1,Ex,4,Typ,2,Gd,Attchd,Fin,2.0,500.0,TA,TA,Y,120,30,No Pool,No Fence,No Misc Feature,WD ,245500
1340,RM,50.0,5000,Pave,No Alley,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,1926,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,992.0,GasA,Ex,Y,SBrkr,1013,1013,0.0,1,0,TA,6,Typ,0,No Fireplace,Detchd,Unf,1.0,160.0,Fa,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,113000
436,RL,129.0,16870,Pave,No Alley,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1531.0,Unf,1782.0,GasA,Ex,Y,SBrkr,1782,1782,1.0,2,0,Gd,7,Typ,2,Gd,Attchd,Fin,3.0,932.0,TA,TA,Y,99,82,No Pool,No Fence,No Misc Feature,WD ,296000
